artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Godsmack,Bulletproof,62,0.0002,0.39,0.91,0,F,0.156,-3.268,Minor,0.133,162.253,0.644,Rap
Godsmack,Bulletproof,62,0.0002,0.39,0.91,0,F,0.156,-3.268,Minor,0.133,162.253,0.644,Rock
ØDYSSEE,Let Me Sink,52,0.389,0.669,0.753,0.93,F#,0.11,-8.312,Minor,0.0595,80.539,0.645,Jazz
Marty Robbins,Faleena (from El Paso),42,0.875,0.644,0.353,0,E,0.14,-10.562,Major,0.0357,96.898,0.645,Country
The Platters,You'll Never Never Know,42,0.915,0.407,0.379,0,C#,0.106,-10.944,Major,0.0331,99.943,0.645,Blues
empty_field,Washpoppin,57,0.0767,0.562,0.637,0,D,0.616,-9.655,Major,0.386,111.814,0.645,Rap
BROCKHAMPTON,STAINS,57,0.474,0.643,0.662,0,A#,0.237,-7.226,Minor,0.0993,113.022,0.645,Rap
Kevin Gates,Sit Down,59,0.258,0.753,0.83,0,D,0.359,-3.145,Major,0.235,115.765,0.645,Rap
Goldfrapp,Ride a White Horse - Single Version,41,0.0061,0.595,0.664,0.562,F,0.074,-8.028,Minor,0.0343,123.475,0.645,Electronic
Huey,"Pop, Lock & Drop It - Video Edit",53,0.0031,0.723,0.644,0,B,0.352,-6.863,Minor,0.222,144.09,0.645,Rap
Huey,"Pop, Lock & Drop It - Video Edit",53,0.0031,0.723,0.644,0,B,0.352,-6.863,Minor,0.222,144.09,0.645,Hip-Hop
Hunter Hayes,Somebody's Heartbreak,55,0.0496,0.595,0.623,0,A#,0.109,-5.975,Major,0.0314,149.974,0.645,Country
Benny Goodman,Stompin At The Savoy,49,0.836,0.525,0.222,0.0799,A#,0.051,-11.065,Minor,0.0373,156.364,0.645,Jazz
Eminem,You’re Never Over,59,0.0193,0.691,0.96,0,E,0.0626,-1.616,Major,0.198,157.02,0.645,Rap
Big Smo,Anything Goes (feat. Alexander King),49,0.0503,0.58,0.807,0,F#,0.281,-6.419,Major,0.237,78.998,0.647,Country
Gary Clark Jr.,BYOB,29,0.633,0.605,0.475,0.0004,C#,0.104,-8.091,Major,0.0302,83.488,0.647,Blues
Tony Joe White,Who You Gonna Hoodoo Now?,41,0.52,0.726,0.479,0.321,B,0.139,-12.996,Minor,0.0274,86.515,0.647,Blues
A Tribe Called Quest,Bonita Applebum - includes 'Can I Kick It' Intro,52,0.0859,0.845,0.701,0.0023,G#,0.494,-5.111,Minor,0.209,91.851,0.647,Hip-Hop
Switchfoot,JOY INVINCIBLE,51,0.0223,0.624,0.516,0,C,0.0753,-7.51,Major,0.0289,93.977,0.647,Rock
Eric Clapton,I Shot The Sheriff,61,0.104,0.74,0.638,0.0018,G,0.0912,-10.966,Major,0.058,94.417,0.647,Blues
empty_field,Good Rockin' Daddy - Single Version,40,0.86,0.74,0.397,0,D#,0.37,-6.726,Major,0.0407,113.835,0.647,Jazz
DJ Shadow,Broken Levee Blues,31,0.86,0.737,0.405,0.0361,A,0.173,-10.536,Minor,0.0424,154.745,0.647,Electronic
G Herbo,Everything,53,0.0168,0.82,0.72,0,C#,0.214,-3.693,Major,0.29,156.041,0.647,Hip-Hop
Nickelback,This Afternoon,60,0.0026,0.507,0.875,0,G,0.346,-7.697,Major,0.0389,160.079,0.647,Rock
Albert King,Call It Stormy Monday,32,0.627,0.369,0.612,0.0636,C#,0.563,-9.089,Major,0.0795,177.951,0.647,Blues
Mujo,Christmas Chill,49,0.318,0.638,0.0703,0.937,C,0.107,-12.257,Major,0.165,77.366,0.648,Jazz
T.I.,I'm Illy,47,0.0061,0.639,0.805,0,F#,0.246,-5.927,Minor,0.261,83.054,0.648,Hip-Hop
Green Day,Good Riddance (Time of Your Life),77,0.183,0.475,0.432,0,G,0.161,-7.844,Major,0.0302,94.605,0.648,Rock
Count Basie,Hay Burner,40,0.441,0.669,0.462,0.185,F,0.114,-9.919,Major,0.0349,120.038,0.648,Jazz
Twista,Wetter (Calling You Daddy),52,0.184,0.799,0.708,0,G,0.163,-8.847,Major,0.118,123.292,0.648,Rap
Young Dro,FDB,51,0.0378,0.942,0.773,0,F,0.0736,-4.855,Major,0.208,125.075,0.648,Rap
Young Dro,FDB,51,0.0378,0.942,0.773,0,F,0.0736,-4.855,Major,0.208,125.075,0.648,Hip-Hop
System Of A Down,Forest,56,0.0001,0.367,0.905,0.0093,C#,0.093,-4.152,Major,0.0559,150.496,0.648,Alternative
System Of A Down,Forest,60,0.0001,0.367,0.905,0.0093,C#,0.093,-4.152,Major,0.0559,150.496,0.648,Rap
System Of A Down,Forest,60,0.0001,0.367,0.905,0.0093,C#,0.093,-4.152,Major,0.0559,150.496,0.648,Rock
Carrie Underwood,Undo It,53,0.11,0.476,0.84,0,D,0.046,-2.259,Major,0.058,156.254,0.648,Country
empty_field,Airbag,60,0.0079,0.306,0.872,0.8,D,0.261,-7.313,Major,0.05,167.946,0.648,Rock
Samiyam,Italy,44,0.0174,0.315,0.483,0.5,B,0.133,-10.1,Minor,0.1,71.234,0.649,Alternative
Samiyam,Italy,49,0.0174,0.315,0.483,0.5,B,0.133,-10.1,Minor,0.1,71.234,0.649,Hip-Hop
Logan Mize,Life's a Party,45,0.0063,0.616,0.8,0,D,0.0934,-4.432,Major,0.0329,78.991,0.649,Country
Oceanvs Orientalis,Ege,40,0.276,0.718,0.655,0.856,F,0.107,-10.731,Minor,0.0331,95.036,0.649,Electronic
Boards of Canada,Sixtyten,40,0.0204,0.754,0.725,0.799,A#,0.104,-14.688,Minor,0.0646,109.618,0.649,Electronic
Basement Jaxx,Bingo Bango - Tom Staar & Kryder Remix,62,0.0062,0.643,0.991,0.7,E,0.88,-1.903,Major,0.0865,124.068,0.649,Electronic
The Shins,New Slang,72,0.605,0.669,0.389,0.16,C,0.0905,-11.547,Major,0.0306,130.015,0.649,Rock
Ohio Players,I Want To Be Free,34,0.243,0.497,0.618,0.0006,F,0.131,-8.428,Major,0.122,142.274,0.649,Jazz
Billy Idol,White Wedding (Parts 1 And 2) - Shotgun Mix / 24-Bit Digitally Remastered 2001,52,0.0175,0.672,0.792,0.0119,A,0.313,-6.436,Major,0.0333,146.907,0.649,Rock
Miles Davis,Venus De Milo,30,0.937,0.437,0.201,0.264,D#,0.109,-14.116,Major,0.0503,160.701,0.649,Jazz
Adam Hambrick,"All You, All Night, All Summer",58,0.107,0.499,0.787,0,A,0.118,-4.402,Minor,0.0635,177.917,0.649,Country
empty_field,Got A Little Crazy,38,0.0491,0.522,0.797,0.0024,C#,0.143,-6.854,Minor,0.0508,183.997,0.649,Country
The Allman Brothers Band,Change My Way of Living,33,0.205,0.497,0.66,0.0663,F,0.102,-7.229,Major,0.0313,104.486,0.65,Blues
"Hank Williams, Jr.",Country State Of Mind,46,0.0059,0.711,0.626,0,D,0.0696,-8.992,Major,0.0268,117.661,0.65,Country
Cage The Elephant,Take It or Leave It,53,0.0289,0.71,0.847,0.0003,C,0.0613,-3.009,Major,0.0892,119.943,0.65,Blues
Cage The Elephant,Take It or Leave It,57,0.0289,0.71,0.847,0.0003,C,0.0613,-3.009,Major,0.0892,119.943,0.65,Rock
Humble Pie,Get Down To It,40,0.0036,0.506,0.815,0.0129,C,0.134,-5.149,Major,0.0321,120.354,0.65,Blues
Micky & The Motorcars,Tonight We Ride,42,0.0015,0.615,0.762,0,A,0.129,-3.645,Major,0.0354,121.012,0.65,Country
Cardi B,I Like It,90,0.099,0.816,0.726,0,F,0.372,-3.998,Minor,0.129,136.048,0.65,Rap
Wolfgang Amadeus Mozart,"Mozart: Piano Sonata No. 11 in A Major, K. 331, ""Alla Turca"": III. Alla Turca - Allegretto",30,0.983,0.396,0.315,0.89,A,0.0915,-17.305,Major,0.0322,141.558,0.65,Classical
The Rippingtons,Vienna,28,0.362,0.639,0.472,0.439,A#,0.0805,-14.182,Major,0.0354,148.575,0.65,Jazz
Whitney,Golden Days,57,0.0619,0.389,0.696,0.43,F,0.546,-5.251,Major,0.0402,153.245,0.65,Rock
The Marcus King Band,Sorry ‘Bout Your Lover,32,0.446,0.479,0.584,0.358,C,0.24,-8.15,Major,0.0314,165.725,0.65,Blues
Gang Starr,Above The Clouds,56,0.312,0.462,0.944,0.0001,G#,0.367,-2.938,Major,0.315,172.33,0.65,Alternative
Widespread Panic,Dyin' Man,25,0.0098,0.291,0.966,0.0041,A,0.0996,-3.62,Major,0.215,185.335,0.65,Blues
The Struts,Body Talks,66,0.0035,0.37,0.855,0,G#,0.372,-3.232,Minor,0.29,185.791,0.65,Rock
empty_field,Exploder,45,0.0011,0.541,0.889,0,B,0.294,-4.103,Major,0.0579,82.51,0.652,Alternative
DJ Quik,Jus Lyke Compton,50,0.0205,0.77,0.812,0,G,0.461,-5.247,Major,0.146,94.661,0.652,Hip-Hop
A Tribe Called Quest,Get A Hold,49,0.0555,0.927,0.427,0.0007,A#,0.241,-8.304,Minor,0.391,95.23,0.652,Jazz
Hedley,Better Days,59,0.389,0.606,0.737,0,C,0.0589,-4.371,Major,0.0721,95.984,0.652,Rock
Michelle Branch,All You Wanted,62,0.0047,0.499,0.72,0.003,G#,0.122,-9.101,Major,0.0286,96.103,0.652,Rock
Eminem,Cum On Everybody,53,0.0254,0.887,0.758,0.0005,C#,0.0887,-6.43,Major,0.214,105.118,0.652,Hip-Hop
Mocky,The Come Up,49,0.203,0.561,0.505,0.47,D,0.326,-13.184,Major,0.0513,105.185,0.652,Jazz
Lamb,Lusty,22,0.0031,0.797,0.812,0.0496,E,0.1,-8.396,Major,0.0531,130.08,0.652,Electronic
AC/DC,Shot Down in Flames,54,0.0017,0.531,0.863,0.132,G,0.884,-4.534,Major,0.0809,130.762,0.652,Rock
Kenny Wayne Shepherd,Mr. Soul,27,0.0046,0.406,0.982,0.0009,D,0.0977,-4.243,Major,0.0925,140.045,0.652,Blues
Hollywood Undead,Another Way Out,54,0.0001,0.563,0.946,0.0051,A,0.118,-5.72,Major,0.0548,149.966,0.652,Alternative
Kruder & Dorfmeister,Black Baby (DJ-KiCKS),46,0.12,0.585,0.545,0.856,F#,0.353,-14.796,Minor,0.0931,167.858,0.652,Jazz
Georg Philipp Telemann,"Concerto for Flute and Violin in E Minor, TWV 52:e3: I. No indication",40,0.899,0.474,0.276,0.0049,A#,0.206,-17.277,Minor,0.0388,79.083,0.653,Classical
Makaya McCraven,Black Lion,40,0.0633,0.51,0.575,0.982,A,0.0523,-13.039,Minor,0.036,80.806,0.653,Jazz
Tommy James & The Shondells,Crimson and Clover - Single Version,58,0.255,0.412,0.59,0.0325,B,0.177,-12.277,Major,0.0701,85.824,0.653,Rock
Juvenile,Ha,49,0.0224,0.868,0.831,0,E,0.0725,-5.406,Minor,0.236,91.963,0.653,Rap
Juvenile,Ha,49,0.0224,0.868,0.831,0,E,0.0725,-5.406,Minor,0.236,91.963,0.653,Hip-Hop
Canesecco,Yeo,56,0.192,0.741,0.826,0,G#,0.0462,-6.328,Minor,0.0875,99.995,0.653,Hip-Hop
Dead Posey,Don't Stop the Devil,50,0.0022,0.509,0.825,0.0003,A,0.0961,-3.627,Major,0.0525,102.999,0.653,Alternative
Marilyn Manson,Third Day Of A Seven Day Binge,40,0.0025,0.607,0.942,0.0016,C,0.158,-3.044,Major,0.0493,110.009,0.653,Alternative
Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",60,0.228,0.427,0.737,0,E,0.377,-4.124,Minor,0.0475,116.976,0.653,Rock
Justin Moore,Put Me In A Box,39,0.109,0.523,0.856,0,A#,0.105,-5.112,Major,0.0561,138.056,0.653,Country
Kevin Gates,Satellites (feat. Wiz Khalifa) - HPG Remix,58,0.0542,0.669,0.9,0,A#,0.145,-3.53,Minor,0.178,140.06,0.653,Rap
Kevin Gates,Satellites (feat. Wiz Khalifa) - HPG Remix,58,0.0542,0.669,0.9,0,A#,0.145,-3.53,Minor,0.178,140.06,0.653,Hip-Hop
Herobust,Blockbuster,55,0.0037,0.52,0.941,0.0002,A#,0.475,-1.952,Minor,0.166,149.891,0.653,Electronic
The Black Keys,Fire Walk With Me,62,0.347,0.534,0.79,0.0012,G,0.0916,-6.721,Major,0.0407,149.905,0.653,Blues
Kehlani,Morning Glory,70,0.0158,0.589,0.833,0,C,0.122,-4.494,Minor,0.118,172.037,0.653,Rap
The Derek Trucks Band,Don't Miss Me,26,0.155,0.423,0.703,0.0005,E,0.132,-7.796,Minor,0.0303,77.146,0.654,Blues
empty_field,I Am The Walrus - Remastered 2009,64,0.0828,0.401,0.556,0.0004,D,0.589,-10.532,Major,0.0513,85.206,0.654,Rock
Sturgill Simpson,Long White Line,54,0.144,0.579,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,0.654,Country
Sturgill Simpson,Long White Line,55,0.144,0.579,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,0.654,Rock
Fulvio Caldini,"Clockwork toccata, Op. 68",29,0.995,0.483,0.108,0.923,G,0.0999,-19.835,Minor,0.127,93.29,0.654,Classical
Modest Mouse,The Good Times Are Killing Me,52,0.386,0.691,0.551,0.0012,F,0.223,-8.984,Major,0.0389,93.979,0.654,Rock
T.I.,Why You Wanna,54,0.358,0.802,0.772,0,C#,0.0603,-4.893,Minor,0.192,96.046,0.654,Rap
empty_field,Why You Wanna,54,0.358,0.802,0.772,0,C#,0.0603,-4.893,Minor,0.192,96.046,0.654,Hip-Hop
Tommy Edwards,It's All In The Game,43,0.038,0.384,0.276,0,D#,0.309,-13.527,Major,0.0295,105.181,0.654,Blues
Jordan Davis,More Than I Know,47,0.0279,0.66,0.917,0,E,0.377,-3.667,Minor,0.053,107.075,0.654,Country
The Beatles,Yellow Submarine,56,0.208,0.616,0.636,0,C#,0.517,-7.055,Major,0.0325,110.618,0.654,Rock
DJ Snake,Let Me Love You - With You. Remix,30,0.0409,0.809,0.627,0.143,G#,0.155,-7.498,Major,0.0532,112.005,0.654,Electronic
Jefferson Airplane,Somebody to Love,66,0.408,0.504,0.578,0,E,0.321,-9.302,Major,0.031,132.411,0.654,Blues
BADBADNOTGOOD,I Don't Know,40,0.24,0.389,0.52,0.0047,C,0.337,-8.114,Major,0.0332,134.329,0.654,Jazz
Lupe Fiasco,Manilla,48,0.406,0.627,0.904,0,E,0.204,-2.213,Minor,0.144,139.92,0.654,Hip-Hop
Jimi Hendrix,Have You Ever Been (To Electric Ladyland),51,0.23,0.43,0.498,0.0002,A#,0.113,-9.203,Minor,0.0618,73.104,0.655,Rock
Omar Cunningham,She's Making Eyes at Me,21,0.18,0.722,0.4,0,D,0.092,-7.601,Major,0.0425,79.975,0.655,Blues
KLIM,Feelin' U,1,0.248,0.752,0.305,0.496,A#,0.0769,-10.231,Minor,0.0745,86.085,0.655,Jazz
Phish,The Final Hurrah - Live,27,0.639,0.466,0.912,0.0191,F,0.687,-5.387,Minor,0.102,106.779,0.655,Blues
Eminem,Without Me,82,0.0035,0.929,0.65,0,G,0.308,-2.882,Major,0.0858,112.249,0.655,Hip-Hop
The Cat Empire,Two Shoes,55,0.249,0.672,0.603,0.0028,D,0.127,-7.777,Minor,0.0333,113.194,0.655,Jazz
Jamiroquai,Summer Girl,49,0.0027,0.703,0.769,0.0014,C,0.0387,-7.319,Major,0.0752,113.984,0.655,Electronic
Jamiroquai,Summer Girl,50,0.0027,0.703,0.769,0.0014,C,0.0387,-7.319,Major,0.0752,113.984,0.655,Jazz
Groove Armada,I See You Baby (feat. Gram'ma Funk),36,0.0027,0.82,0.838,0.149,F#,0.0533,-8.588,Major,0.057,122.023,0.655,Electronic
AC/DC,Who Made Who,59,0.0003,0.514,0.825,0.293,C,0.607,-5.136,Major,0.0486,125.273,0.655,Rock
Wale,All Star Break Up,53,0.286,0.75,0.695,0,D,0.302,-6.495,Major,0.273,139.247,0.655,Rap
Aminé,Veggies,60,0.215,0.502,0.465,0,C,0.275,-7.957,Minor,0.267,183.925,0.655,Hip-Hop
Higher Brothers,Sunshine,50,0.113,0.546,0.925,0,C#,0.118,-3.811,Major,0.297,184.082,0.655,Hip-Hop
Yelawolf,Row Your Boat,53,0.0342,0.84,0.736,0,B,0.0572,-4.37,Minor,0.111,75.997,0.657,Hip-Hop
2Pac,California Love (remix),55,0.0065,0.635,0.843,0,F,0.495,-4.197,Major,0.0767,91.634,0.657,Rap
Oscar Peterson Trio,Girl From Ipanema,45,0.855,0.522,0.263,0.925,C#,0.118,-17.837,Major,0.0602,91.976,0.657,Jazz
Dylan Schneider,Grew up Slower,42,0.235,0.639,0.713,0,A,0.244,-6.73,Minor,0.0286,95.94,0.657,Country
Offset,Lick,79,0.172,0.959,0.539,0,E,0.108,-6.611,Minor,0.0958,103,0.657,Rap
Princess Nokia,Dragons,53,0.0062,0.519,0.888,0.25,C,0.764,-5.684,Major,0.0992,110.103,0.657,Hip-Hop
B.B. King,Sweet Sixteen,43,0.3,0.52,0.531,0.0004,C#,0.701,-9.397,Major,0.0746,111.934,0.657,Jazz
Cut Copy,Future,43,0.0913,0.69,0.868,0.271,A,0.133,-8.944,Minor,0.0389,119.49,0.657,Electronic
empty_field,Zoom,51,0.035,0.782,0.503,0,D,0.266,-8.214,Major,0.305,129.904,0.657,Rap
Excision,Sleepless - Xilent Remix,32,0.0522,0.57,0.965,0.0008,A#,0.357,-3.659,Minor,0.217,139.984,0.657,Electronic
Chris Young,Woke Up Like This,42,0.0332,0.525,0.768,0,A,0.0884,-5.86,Major,0.0283,143.985,0.657,Country
Sergei Prokofiev,"Symphony No. 1 in D Major, Op. 25 - ""Classical"": IV. Finale, Molto vivace",25,0.929,0.428,0.204,0.882,D,0.133,-20.086,Major,0.0386,149.632,0.657,Classical
88GLAM,Kitchen Witch,56,0.298,0.632,0.742,0,G#,0.433,-7.041,Major,0.0846,160.037,0.657,Rap
88GLAM,Kitchen Witch,56,0.298,0.632,0.742,0,G#,0.433,-7.041,Major,0.0846,160.037,0.657,Hip-Hop
Oliver Francis,Ozzy,51,0.0452,0.63,0.759,0,C#,0.11,-6.911,Minor,0.391,169.96,0.657,Hip-Hop
Eminem,Amityville,56,0.0191,0.73,0.923,0,D,0.3,-3.323,Minor,0.258,80.06,0.659,Rap
Eminem,Amityville,56,0.0191,0.73,0.923,0,D,0.3,-3.323,Minor,0.258,80.06,0.659,Hip-Hop
Townes Van Zandt,Waiting Around to Die,46,0.71,0.551,0.233,0.0009,F#,0.11,-18.251,Minor,0.0312,89.574,0.659,Country
Johann Sebastian Bach,"Bach: Cello Suite No. 1 in G Major, BWV 1007: III. Courante",30,0.987,0.416,0.0508,0.912,G,0.12,-25.644,Major,0.0478,105.31,0.659,Classical
Def Leppard,Hysteria,69,0.0318,0.659,0.846,0.0144,G,0.203,-5.508,Major,0.0274,107.01,0.659,Rock
Hank Williams,I'm So Lonesome I Could Cry - Single Version,39,0.888,0.667,0.216,0.0025,E,0.132,-12.918,Major,0.0298,111.088,0.659,Country
Queen,Radio Ga Ga,52,0.134,0.75,0.379,0.0006,F,0.19,-12.904,Major,0.0359,112.406,0.659,Rock
Aaron Watson,Kiss That Girl Goodbye,62,0.0075,0.636,0.86,0,C#,0.0753,-4.047,Minor,0.0348,116.898,0.659,Rock
Josh Turner,Whatcha Reckon,37,0.0106,0.625,0.826,0.0015,F,0.0922,-4.507,Major,0.0317,119.98,0.659,Country
Destructo,Boom (feat. Problem),44,0.0077,0.871,0.648,0.0061,G#,0.0748,-7.111,Major,0.0791,126.006,0.659,Electronic
Kid Rock,First Kiss,51,0.0039,0.615,0.889,0,E,0.0947,-2.539,Major,0.0371,131.96,0.659,Alternative
Kid Rock,First Kiss,53,0.0039,0.615,0.889,0,E,0.0947,-2.539,Major,0.0371,131.96,0.659,Rock
Clint Black,When My Ship Comes In,38,0.0461,0.687,0.779,0.0006,B,0.299,-8.858,Major,0.0303,134.885,0.659,Country
Jonny Lang,The One I Got,21,0.0756,0.6,0.816,0.0002,G,0.0986,-5.926,Major,0.0421,137.048,0.659,Blues
Gunna,Don’t Play With It (feat. Young Thug),50,0.0097,0.923,0.366,0.0002,C#,0.0999,-14.79,Minor,0.243,139.988,0.659,Rap
Upchurch,Bulletproof (feat. Justin Adams),51,0.0642,0.665,0.626,0,A#,0.153,-7.693,Major,0.0429,84.971,0.66,Country
Upchurch,Bulletproof (feat. Justin Adams),51,0.0642,0.665,0.626,0,A#,0.153,-7.693,Major,0.0429,84.971,0.66,Rap
Tyga,Act Ghetto,59,0.0009,0.865,0.655,0.0005,C#,0.268,-9.096,Major,0.174,85.988,0.66,Rap
Al Di Meola,Race With Devil On Spanish Highway,30,0.139,0.316,0.772,0.532,B,0.238,-11.605,Minor,0.0649,88.648,0.66,Classical
Tosca,Boss On The Boat,34,0.0104,0.762,0.698,0.847,F#,0.0864,-5.821,Minor,0.0823,99.99,0.66,Electronic
Be Svendsen,Drop the Gun - Radio Edit,42,0.0136,0.878,0.557,0.235,A#,0.0766,-10.992,Minor,0.0566,115.064,0.66,Electronic
Cassius,The Missing,42,0.297,0.745,0.915,0,A#,0.0732,-3.962,Major,0.051,119.929,0.66,Electronic
Sin Shake Sin,Can't Go to Hell,52,0.0022,0.642,0.956,0,E,0.278,-2.282,Minor,0.0542,119.991,0.66,Alternative
Sin Shake Sin,Can't Go to Hell,58,0.0022,0.642,0.956,0,E,0.278,-2.282,Minor,0.0542,119.991,0.66,Rock
The Doobie Brothers,Without You,34,0.0823,0.485,0.926,0.0558,A,0.208,-8.777,Major,0.0443,132.631,0.66,Blues
Turtle Island String Quartet,Crossroads,34,0.917,0.528,0.304,0.445,D,0.285,-14.862,Major,0.0388,136.134,0.66,Jazz
Blake Shelton,Just South Of Heaven,43,0.354,0.645,0.644,0,A#,0.149,-7.214,Major,0.0298,149.887,0.66,Country
The Black Angels,Telephone,29,0.0008,0.381,0.81,0.0456,D,0.495,-4.726,Major,0.042,151.129,0.66,Blues
Florida Georgia Line,Smoke,56,0.0401,0.425,0.904,0,A#,0.324,-3.32,Major,0.0342,168.058,0.66,Country
Florida Georgia Line,Smoke,57,0.0401,0.425,0.904,0,A#,0.324,-3.32,Major,0.0342,168.058,0.66,Rock
Us3,I Got It Goin' On,31,0.0131,0.878,0.551,0.0137,C,0.0543,-13.213,Major,0.212,97.35,0.662,Jazz
Thomas Rhett,Star Of The Show,64,0.14,0.691,0.624,0,G,0.168,-5.874,Major,0.027,101.988,0.662,Country
TYNAN,Ing,29,0.0019,0.674,0.821,0.0907,B,0.823,-3.423,Minor,0.0953,155.102,0.662,Electronic
Hollywood Undead,Medicine,53,0.0003,0.531,0.883,0.0048,E,0.253,-7.231,Minor,0.0776,179.862,0.662,Rap
Rory Gallagher,I Fall Apart,44,0.107,0.362,0.614,0.0012,G,0.123,-13.297,Minor,0.0961,79.432,0.664,Blues
Donny Hathaway,Voices Inside (Everything Is Everything),42,0.557,0.684,0.502,0.0029,G#,0.0855,-10.985,Minor,0.0299,95.889,0.664,Jazz
Aaron Watson,Raise Your Bottle,42,0.0267,0.591,0.65,0,C,0.367,-6.085,Major,0.0244,95.945,0.664,Country
Johnnie Taylor,Jody's Got Your Girl And Gone,36,0.281,0.794,0.288,0,A#,0.105,-16.082,Minor,0.0364,100.963,0.664,Blues
Jeff Beck,Air Blower,27,0.0398,0.431,0.882,0.774,B,0.0847,-7.165,Major,0.0365,109.788,0.664,Blues
J.J. Johnson,Blue Trombone,33,0.442,0.466,0.395,0.0053,F,0.278,-18.022,Minor,0.0432,118.5,0.664,Jazz
empty_field,Don't Think Twice It's Alright,44,0.966,0.527,0.395,0.205,G,0.073,-11.492,Major,0.0367,126.023,0.664,Classical
mansionz,Rich White Girls,64,0.309,0.705,0.521,0,D,0.357,-8.307,Major,0.32,133.718,0.664,Rap
Jaden Smith,Ten Ten,52,0.0986,0.68,0.58,0,G,0.0947,-9.523,Major,0.0901,139.975,0.664,Hip-Hop
Chris Brown,With You,68,0.143,0.659,0.696,0,D#,0.13,-4.291,Major,0.071,86.001,0.665,Rap
Whiskey Myers,Anna Marie,43,0.347,0.603,0.594,0,C,0.168,-8.072,Major,0.0345,90.492,0.665,Country
Malibu Ken,Suicide Big Gulp,48,0.123,0.434,0.87,0,C#,0.209,-5.124,Major,0.344,94.084,0.665,Hip-Hop
Beck,E-Pro,50,0.0018,0.622,0.948,0.151,A,0.0827,-6.169,Major,0.0978,95.785,0.665,Rock
Kid Ink,Show Me (feat. Chris Brown),72,0.0354,0.711,0.508,0,G,0.141,-7.299,Major,0.0494,98.098,0.665,Rap
Kid Ink,Show Me (feat. Chris Brown),72,0.0354,0.711,0.508,0,G,0.141,-7.299,Major,0.0494,98.098,0.665,Hip-Hop
The Black Crowes,If It Ever Stops Raining,31,0.0252,0.317,0.816,0.0095,C,0.0623,-3.841,Major,0.0373,100.084,0.665,Blues
Alabama,Love in the First Degree,44,0.366,0.626,0.411,0,G#,0.0374,-11.162,Major,0.0318,103.369,0.665,Country
Johann Sebastian Bach,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056: 1. (Allegro) (Transcr. for Mandolin and Orchestra by Avi Avital)",27,0.863,0.49,0.28,0.0151,G,0.247,-18.649,Minor,0.0344,106.38,0.665,Classical
SLANDER,Dead - NGHTMRE Remix,36,0.0015,0.489,0.974,0.638,F#,0.123,-2.857,Minor,0.0381,150.036,0.665,Electronic
Gov't Mule,Stone Cold Rage,30,0.0137,0.295,0.913,0.0233,E,0.14,-2.93,Major,0.0685,171.615,0.665,Blues
Dan + Shay,Alone Together,65,0.0053,0.541,0.87,0,C#,0.0867,-4.741,Major,0.122,179.975,0.665,Country
Midland,Burn Out - Recorded At Sound Stage Studios Nashville,41,0.425,0.425,0.516,0.0002,G,0.135,-9.646,Major,0.123,207.399,0.665,Country
Kashif,Love Changes - Digitally Remastered 1998,45,0.371,0.662,0.693,0,G,0.243,-8.09,Major,0.171,75.077,0.667,Jazz
The Strokes,Hard To Explain,57,0.0005,0.408,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,0.667,Alternative
The Strokes,Hard To Explain,60,0.0005,0.408,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,0.667,Rock
Too $hort,Gettin' It,57,0.176,0.902,0.411,0,C#,0.119,-5.311,Major,0.217,84.07,0.667,Rap
Too $hort,Gettin' It,57,0.176,0.902,0.411,0,C#,0.119,-5.311,Major,0.217,84.07,0.667,Hip-Hop
Action Bronson,Easy Rider,56,0.0339,0.422,0.851,0,B,0.152,-4.031,Major,0.0398,93.649,0.667,Rap
Action Bronson,Easy Rider,56,0.0339,0.422,0.851,0,B,0.152,-4.031,Major,0.0398,93.649,0.667,Hip-Hop
Chris Young,You,57,0.316,0.708,0.708,0,F#,0.361,-5.12,Minor,0.0266,95.031,0.667,Country
Chris Young,You,58,0.316,0.708,0.708,0,F#,0.361,-5.12,Minor,0.0266,95.031,0.667,Rock
Benny Goodman,Seven Come Eleven,33,0.885,0.585,0.324,0.449,G#,0.107,-11.82,Major,0.0415,98.682,0.667,Jazz
The Crusaders,"The Thrill Is Gone - Live (1981/Royal Festival Hall, London)",44,0.61,0.667,0.758,0.145,F,0.968,-11.824,Minor,0.0384,99.161,0.667,Jazz
SZA,The Weekend - Funk Wav Remix,76,0.495,0.775,0.573,0,B,0.126,-4.933,Major,0.0585,101.925,0.667,Rap
SZA,The Weekend - Funk Wav Remix,76,0.495,0.775,0.573,0,B,0.126,-4.933,Major,0.0585,101.925,0.667,Hip-Hop
Ozoyo,Where to Go (feat. Wun Two),34,0.178,0.469,0.372,0.909,A#,0.148,-12.275,Major,0.324,121.355,0.667,Electronic
Heart,Barracuda,73,0.015,0.547,0.691,0.105,E,0.144,-13.553,Minor,0.0369,137.148,0.667,Rock
